GSS_CD,GSS_NM,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
E08000016,Barnsley,2020-03-20,12,0,1.1443519380911014,0.432524377217691,0.46008883035696363,0.5370796256086823,1.9359812023555418,1.0903445875178994,1.9359812023555418,1.9359812023555418,2.1349477725885215
E06000022,Bath and North East Somerset,2020-03-20,6,7,3.363247540024031,0.9708859362921105,1.7378390817620197,1.940653391909894,5.103031459525352,3.2702994725487375,5.103031459525352,5.103031459525352,5.51629730104342
E06000055,Bedford,2020-03-20,1,3,5.81065974065162,2.598606034843664,1.8867054013113873,2.289573755637139,10.63759689867431,5.428212439502932,10.63759689867431,10.63759689867431,11.902077399296363
E09000004,Bexley,2020-03-20,32,7,1.9980038318018518,0.3532005145759489,1.36663314188546,1.4546374872128502,2.612242056108993,1.9772302745091492,2.612242056108993,2.612242056108993,2.747381736329183
E08000025,Birmingham,2020-03-20,56,24,2.8079621538792767,0.3309215133872034,2.197057449658733,2.286700666282016,3.373533683362039,2.7949730828554844,3.373533683362039,3.373533683362039,3.492669650469362
E06000008,Blackburn with Darwen,2020-03-20,1,0,2.324263896260648,1.6435027623129705,0.2814791407295382,0.4129769647187711,5.512996514423563,1.9504606571467278,5.512996514423563,5.512996514423563,6.474984788199266
E06000009,Blackpool,2020-03-20,8,0,1.226254185397885,0.5483975432486602,0.3981613961638433,0.48318083073856694,2.2449082035066996,1.1455443134281467,2.2449082035066996,2.2449082035066996,2.511758195667473
E08000001,Bolton,2020-03-20,15,2,2.513384964840214,0.6717303871072107,1.3740909484563733,1.5195095222623347,3.710576482832872,2.453802409407607,3.710576482832872,3.710576482832872,3.990967347367556
E06000058,Bournemouth,2020-03-20,13,0,3.8071955477633446,1.1479126486766014,1.9005383001998748,2.135147007845954,5.870771414038743,3.692468272463556,5.870771414038743,5.870771414038743,6.365061967722982
E06000036,Bracknell Forest,2020-03-20,7,0,0.3548718865215707,0.3548718865215707,0.008984578281975833,0.018202548145216352,1.0631011634296585,0.24597844760241558,1.0631011634296585,1.0631011634296585,1.3090796110320742
E08000032,Bradford,2020-03-20,9,2,1.1928211191069864,0.533445821464119,0.3873057705432032,0.4700072025161831,2.183702161824185,1.114311752164694,2.183702161824185,2.183702161824185,2.4432766530456957
E09000005,Brent,2020-03-20,78,37,2.3859921261257555,0.2460962972292295,1.9281245115786403,1.996135259749914,2.804693405901579,2.3775365158167974,2.804693405901579,2.804693405901579,2.891905789551581
E06000043,Brighton and Hove,2020-03-20,16,3,2.5992328601291503,0.8664109533763834,1.1885347762663605,1.3559988565163075,4.168779540465795,2.5036247534745537,4.168779540465795,4.168779540465795,4.552466600173339
E06000023,"Bristol, City of",2020-03-20,15,7,2.213977493743424,0.553494373435856,1.2654794327523962,1.3887113958398591,3.1960328411887313,2.168027711542253,3.1960328411887313,3.1960328411887313,3.4233929857347487
E09000006,Bromley,2020-03-20,54,13,2.233697743318447,0.2883691386777812,1.7045466963480898,1.7814602648760054,2.7282264656025683,2.2213006423240094,2.7282264656025683,2.7282264656025683,2.8332855564542196
E10000002,Buckinghamshire,2020-03-20,46,3,1.3539401843375192,0.2356907335937008,0.9319901241192187,0.9909483682692303,1.7635051913263335,1.340288852022256,1.7635051913263335,1.7635051913263335,1.8534395750229387
E08000002,Bury,2020-03-20,12,2,2.10237367656777,0.6338895140268446,1.0494973645355397,1.179050775979947,3.2419021106684722,2.0390200608817253,3.2419021106684722,3.2419021106684722,3.5148545859497458
E08000033,Calderdale,2020-03-20,9,0,0.84940735182112,0.42470367591056,0.23143491521336798,0.290140222781938,1.6465032145804692,0.7797688491019298,1.6465032145804692,1.6465032145804692,1.861746550215612
E10000003,Cambridgeshire,2020-03-20,17,1,1.0385668707112223,0.31313969362206107,0.5184488399249682,0.5824478723583656,1.6014908138146724,1.0072703570968047,1.6014908138146724,1.6014908138146724,1.7363285932566928
E09000007,Camden,2020-03-20,51,6,1.5501912969654599,0.2698536672586703,1.0670803599601353,1.1345844919912205,2.0191219903005684,1.5345612294101054,2.0191219903005684,2.0191219903005684,2.1220921957182064
E06000056,Central Bedfordshire,2020-03-20,9,4,1.8470904117079234,0.556918713590751,0.9220608784976112,1.0358831103634898,2.848250228326329,1.7914295853833841,2.848250228326329,2.848250228326329,3.0880591193732645
E06000049,Cheshire East,2020-03-20,11,3,2.0109849417554737,0.5374583330007523,1.0994241807776295,1.215775064651854,2.9688700842066496,1.9633123315336245,2.9688700842066496,2.9688700842066496,3.1932136743342747
E06000050,Cheshire West and Chester,2020-03-20,10,1,1.9521472104443747,0.6901882651898098,0.8427986061478261,0.9713940121665996,3.2083817102528798,1.8714379881725025,3.2083817102528798,3.2083817102528798,3.5193981843115134
E06000052,Cornwall and Isles of Scilly,2020-03-20,18,4,2.394633172429636,0.598658293107409,1.3687397623778703,1.5020271817607622,3.456822069471323,2.3449339893820276,3.456822069471323,3.456822069471323,3.702734300176856
E06000047,County Durham,2020-03-20,7,5,4.19951745088757,1.2122962653682348,2.1699519478848366,2.4231959403712287,6.371897819496169,4.083457890375416,6.371897819496169,6.371897819496169,6.8879220171377344
E08000026,Coventry,2020-03-20,10,3,2.968746692751207,0.989582230917069,1.3575000302532463,1.5487712480124547,4.761424289223469,2.8595466842468,4.761424289223469,4.761424289223469,5.199657318295598
E09000008,Croydon,2020-03-20,71,15,2.627601584188779,0.285003407311549,2.0988348193725295,2.177033286284556,3.1132963464247405,2.617304478977466,3.1132963464247405,3.1132963464247405,3.2148772083408392
E10000006,Cumbria,2020-03-20,54,7,2.207953071085513,0.3091752711909524,1.6439660866337866,1.7251793565063827,2.7398997962690457,2.193538893622652,2.7398997962690457,2.7398997962690457,2.8538341823272892
E06000005,Darlington,2020-03-20,3,1,1.5242587752938723,0.8800312142305664,0.3143388041177697,0.4154577879408005,3.1988062251925236,1.3586532996194072,3.1988062251925236,3.1988062251925236,3.670764525428555
E06000015,Derby,2020-03-20,20,7,1.9855351971791795,0.4233175263878793,1.2443243371035246,1.3441837313458982,2.729248387859795,1.9555337143063192,2.729248387859795,2.729248387859795,2.8971423058818897
E10000007,Derbyshire,2020-03-20,60,16,2.3497509245047987,0.2914507322716999,1.8134881559251048,1.8917705735754284,2.848800481301069,2.33771196730912,2.848800481301069,2.848800481301069,2.954416711610534
E10000008,Devon,2020-03-20,30,14,2.8995440410737756,0.5384318112664503,1.9418701509059,2.074271540559143,3.8382865797912658,2.8662849118773104,3.8382865797912658,3.8382865797912658,4.046143330437682
E08000017,Doncaster,2020-03-20,6,2,2.1023551192483354,0.7946155447249481,0.8452557955408796,0.9867000376002358,3.5567030177185752,2.003135092458315,3.5567030177185752,3.5567030177185752,3.9222360094189725
E06000059,Dorset,2020-03-20,8,2,2.288124875556036,0.7235686177646407,1.0972448163580844,1.2414005735498024,3.5935496371433553,2.21232264245796,3.5935496371433553,3.5935496371433553,3.9092163771177826
E08000027,Dudley,2020-03-20,20,1,1.9509835665002964,0.4731830187367635,1.1365198234810536,1.2431369308893598,2.7888947066647427,1.9128652132827897,2.7888947066647427,2.7888947066647427,2.981905960074006
E09000009,Ealing,2020-03-20,60,29,2.2638380217630742,0.27453068479466136,1.7579588049718675,1.8319782594424783,2.7335211712664766,2.2527504993481746,2.7335211712664766,2.7335211712664766,2.8327149361878763
E06000011,East Riding of Yorkshire,2020-03-20,16,0,1.6690626477029464,0.4460757560547287,0.912492080878287,1.0090601407724444,2.464081187552996,1.6294956815921353,2.464081187552996,2.464081187552996,2.650280247903359
E10000011,East Sussex,2020-03-20,9,1,1.6858900605976,0.5331252476127706,0.8084498139511752,0.9146637539435803,2.6477268265578657,1.6300389867701306,2.6477268265578657,2.6477268265578657,2.8803100326011153
E09000010,Enfield,2020-03-20,50,7,2.283851449603839,0.3198031699758756,1.7004774146817505,1.7844823904009164,2.834083841465838,2.268941784844879,2.834083841465838,2.834083841465838,2.9519347216165257
E10000012,Essex,2020-03-20,47,3,1.566207313633901,0.2726416978980599,1.0781050488905544,1.1463066092364005,2.0399828295502616,1.5504157618649625,2.0399828295502616,2.0399828295502616,2.1440168859452275
E08000037,Gateshead,2020-03-20,2,1,2.5266461756962713,1.4587598496851806,0.5210551844413548,0.6886723226254508,5.302414292558613,2.2521347550836017,5.302414292558613,5.302414292558613,6.084743155418252
E10000013,Gloucestershire,2020-03-20,25,6,2.4677758868938056,0.5037326435361698,1.581150575061008,1.7016382788131328,3.3505594173032973,2.4335871424086575,3.3505594173032973,3.3505594173032973,3.548589017974937
E09000011,Greenwich,2020-03-20,44,14,1.9837621424129601,0.2990633954406983,1.4414046095530917,1.5187780908926753,2.499946132600535,1.9687540500098408,2.499946132600535,2.499946132600535,2.6113847103096166
E09000012,Hackney and City of London,2020-03-20,47,8,1.8547915492159384,0.2896697737602487,1.3310304388497674,1.405395702342397,2.3555567270185707,1.83973393288172,2.3555567270185707,2.3555567270185707,2.4640972216103427
E06000006,Halton,2020-03-20,5,2,2.689382146954386,0.9508401766567414,1.1610843243405031,1.338244216420832,4.420037815798186,2.5781928164001924,4.420037815798186,4.420037815798186,4.848510703635158
E09000013,Hammersmith and Fulham,2020-03-20,37,11,1.4619129963530415,0.27627558762595883,0.9714305692392887,1.03903580428775,1.944039480448671,1.4445465851871138,1.944039480448671,1.944039480448671,2.051042132853166
E10000014,Hampshire,2020-03-20,111,36,1.6907003096421298,0.17921387439467537,1.3577711787385331,1.4071077803722591,1.9958793778438952,1.6843723322604127,1.9958793778438952,1.9958793778438952,2.0595856853206818
E09000014,Haringey,2020-03-20,46,8,1.9156526092497566,0.29213428416451165,1.3863672919201246,1.4617605111226306,2.420135112374281,1.900823228270115,2.420135112374281,2.420135112374281,2.52918708050739
E09000015,Harrow,2020-03-20,62,33,2.542355741974817,0.27905979664840597,2.024972157169682,2.1014050175359236,3.018111763848705,2.5321527998408278,3.018111763848705,3.018111763848705,3.117712935352677
E06000001,Hartlepool,2020-03-20,2,0,2.4851352492422207,1.434793505122624,0.5124946334437913,0.6773579461170078,5.215299550556144,2.2151338480780436,5.215299550556144,5.215299550556144,5.984775329275461
E09000016,Havering,2020-03-20,23,12,2.670902882183167,0.49597421394506563,1.7887455784114654,1.9107065654564996,3.535621650641663,2.640266374245579,3.535621650641663,3.535621650641663,3.727088028292251
E06000019,"Herefordshire, County of",2020-03-20,3,4,4.576231753361658,1.7296530230274312,1.8398825088361463,2.1477665698665325,7.7419352886396835,4.360257851993261,7.7419352886396835,7.7419352886396835,8.537597100578816
E10000015,Hertfordshire,2020-03-20,67,17,1.7109276587196947,0.24196170992006386,1.269883486003342,1.3333167738006095,2.1274036096657145,1.699535091646893,2.1274036096657145,2.1274036096657145,2.2166983576208414
E09000017,Hillingdon,2020-03-20,35,18,2.451498113464107,0.3738499574763538,1.7741613402659586,1.870643517540947,3.097094240190746,2.4325206645676345,3.097094240190746,3.097094240190746,3.2366501768240408
E09000018,Hounslow,2020-03-20,41,15,2.5400946466655587,0.37865495328183324,1.852762465307665,1.9509628869899172,3.1933299442737053,2.5213041098033666,3.1933299442737053,3.1933299442737053,3.3341816474697445
E06000046,Isle of Wight,2020-03-20,3,0,1.369434507301966,0.9683364265040789,0.16584487201340958,0.24332215765885226,3.2482058847247393,1.149193141677602,3.2482058847247393,3.2482058847247393,3.8150003609663323
E09000019,Islington,2020-03-20,47,4,2.0062894332028427,0.2895829360829907,1.4792794491936487,1.5548854932758296,2.505164571487652,1.9923741994548982,2.505164571487652,2.505164571487652,2.6123575517715345
E09000020,Kensington and Chelsea,2020-03-20,69,11,1.154246826479151,0.1923744710798585,0.8084202869976821,0.8570656688757828,1.4878284938989035,1.143577127240082,1.4878284938989035,1.4878284938989035,1.560686867771935
E10000016,Kent,2020-03-20,34,15,2.738206734511724,0.4501584141864367,1.9279502381407174,2.04215573271815,3.5182798967699176,2.7135781052691303,3.5182798967699176,3.5182798967699176,3.6883773845657144
E06000010,"Kingston upon Hull, City of",2020-03-20,1,0,2.1511300735197234,1.5210786622001131,0.26051183158071917,0.3822144163176464,5.102334815106564,1.8051713420130733,5.102334815106564,5.102334815106564,5.992664828588036
E09000021,Kingston upon Thames,2020-03-20,19,5,2.79976470928997,0.5837912978552743,1.7748106590787527,1.913517161809409,3.8240903027379427,2.7592946189857557,3.8240903027379427,3.8240903027379427,4.0545783982075285
E08000034,Kirklees,2020-03-20,7,3,2.559697114335538,0.9049895936651482,1.105095532027796,1.2737125748112306,4.206898619880094,2.4538694583860923,4.206898619880094,4.206898619880094,4.614710063043479
E08000011,Knowsley,2020-03-20,3,1,2.8762395229737496,1.2862934185881745,0.9339071440537161,1.1333244107644966,5.265542639741439,2.6869305473813943,5.265542639741439,5.265542639741439,5.891452425247297
E09000022,Lambeth,2020-03-20,108,19,1.9576201276783536,0.19674822562293123,1.5910570411935945,1.6456233727598402,2.292088095633481,1.951032774097361,2.292088095633481,2.292088095633481,2.361613803744962
E10000017,Lancashire,2020-03-20,27,5,2.1444328671687254,0.42055788597242516,1.400814745292159,1.5026326984573197,2.879814996503205,2.117003682291485,2.879814996503205,2.879814996503205,3.0438518651077313
E08000035,Leeds,2020-03-20,27,3,0.7450235572161502,0.23559713512838104,0.3572677544626702,0.40420550517877224,1.170075620565396,0.7203420155962101,1.170075620565396,1.170075620565396,1.2728581041715072
E06000016,Leicester,2020-03-20,13,4,3.357850653103295,0.8394626632758238,1.9193017778024746,2.1062027417489464,4.847294515618442,3.2881604658226307,4.847294515618442,4.847294515618442,5.192122505971074
E10000018,Leicestershire,2020-03-20,23,10,2.387484643079237,0.45947163378929834,1.5733674237512802,1.6852200977116483,3.190086954584152,2.358075093096416,3.190086954584152,3.190086954584152,3.3686545355865833
E09000023,Lewisham,2020-03-20,49,15,2.2937252894634423,0.3150673993040684,1.7181576403689562,1.8012291836979228,2.8353789575793393,2.279315585173451,2.8353789575793393,2.8353789575793393,2.9511624283945084
E10000019,Lincolnshire,2020-03-20,9,1,1.6023750580586094,0.6056408443822522,0.6442378797253072,0.7520439889343694,2.7108513458714265,1.5267514420802206,2.7108513458714265,2.7108513458714265,2.989453635006897
E08000012,Liverpool,2020-03-20,21,4,1.5191843461739705,0.40601909505236977,0.8305522187473485,0.9184486707669879,2.242811899831404,1.4831704100740486,2.242811899831404,2.242811899831404,2.4122906777226207
E06000032,Luton,2020-03-20,6,1,2.0070863161571895,1.0035431580785947,0.5468634694647347,0.6855797394076037,3.8905644793491594,1.8425357202791393,3.8905644793491594,3.8905644793491594,4.399168452073313
E08000003,Manchester,2020-03-20,29,3,1.8580678925276872,0.3961414057242623,1.164441255913034,1.257889880985317,2.554036215232908,1.8299924435840085,2.554036215232908,2.554036215232908,2.7111516866034098
E06000035,Medway,2020-03-20,11,1,2.64064842443099,0.7961854570073408,1.318202179276532,1.4809253980950048,4.071932499969279,2.5610742615179167,4.071932499969279,4.071932499969279,4.414769518825379
E09000024,Merton,2020-03-20,47,13,2.0822873832457183,0.29157855519817794,1.5503997279246489,1.6269907431153363,2.583958351217868,2.0686935889464477,2.583958351217868,2.583958351217868,2.6914081596915094
E06000002,Middlesbrough,2020-03-20,1,0,4.70624288104003,3.3278162550943198,0.5699478464346882,0.8362087899606042,11.16288930914702,3.9493542868404363,11.16288930914702,11.16288930914702,13.11075352214996
E06000042,Milton Keynes,2020-03-20,8,0,1.463470426456216,0.6544838713233412,0.47518486393849346,0.5766511257101222,2.679180878697675,1.3671474029287132,2.679180878697675,2.679180878697675,2.99765242927644
E08000021,Newcastle upon Tyne,2020-03-20,25,8,2.620859161917754,0.5043845808804374,1.7271627021998903,1.8499488764204468,3.501915141725458,2.588574854354233,3.501915141725458,3.501915141725458,3.6979375463295416
E09000025,Newham,2020-03-20,44,10,2.2980085472229517,0.31867644801795625,1.7162626986029956,1.8001310031364186,2.8460815512736954,2.283294628523015,2.8460815512736954,2.8460815512736954,2.9633519065853786
E10000020,Norfolk,2020-03-20,18,8,3.3320678303177305,0.6534722649001876,2.1766173334142795,2.3348243500500376,4.474721057499953,3.2894477483647995,4.474721057499953,4.474721057499953,4.729605218823616
E06000012,North East Lincolnshire,2020-03-20,0,0,5,5,0.12658903992144938,0.2564664719377527,14.97866136776995,3.4657359027997265,14.97866136776995,14.97866136776995,18.444397270569677
